sr_no,state,work,work_id,ida,honble_members_of_parliament,constituency,expenditure_date,vendor_name,payment_status,fund_disbursed_amount,amount
9506,Odisha,"Construction of roads, link roads, pathways or any other road with or without drainage system",WS/MP18146/2026-2027/177755,Kendujhar(DISTRICT COLLECTOR KEONJHAR_IDA),ANANTA NAYAK,KEONJHAR(ST),2026-08-21,PRAKASH TAYSAM,Payment Success,221622,221622.0
9507,Telangana,"Construction of roads, link roads, pathways or any other road with or without drainage system",WS/MP18338/2025-2026/244822,YADADRI BHUVANAGIRI(DISTRICT COLLECTOR YADADRI BHUVANAGIRI_IDA),CHAMALA KIRAN KUMAR REDDY,BHONGIR,2026-03-23,GODADATI VENKANNA,Payment Success,500000,500000.0
9508,Uttar Pradesh,Lighting of public spaces,WS/MP794/2025-2026/253639,GONDA(DISTRICT MAGISTRATE GONDA_IDA),Kirti Vardhan Singh,GONDA,2026-03-24,PAWAN KUMAR SINGH,Payment Success,1497977,1497977.0
9509,Punjab,Fitting of Sitting RCC Benches in Public Places,WS/MP18157/2025-2026/232177,LUDHIANA(DEPUTY COMMISSIONER LUDHIANA_IDA),AMRINDER SINGH RAJA WARRING,LUDHIANA,2026-03-21,MITTAL TILES,Payment Success,100000,100000.0
9510,Punjab,Construction of community centers and community halls,WS/MP18156/2025-2026/213614,JALANDHAR(DEPUTY COMMISSIONER JALANDHAR_IDA),CHARANJIT SINGH CHANNI,JALANDHAR(SC),2026-04-22,LAKH ENTERPRISES,Payment Success,38040,38040.0
9511,Punjab,Construction of community centers and community halls,WS/MP18156/2025-2026/213615,JALANDHAR(DEPUTY COMMISSIONER JALANDHAR_IDA),CHARANJIT SINGH CHANNI,JALANDHAR(SC),2026-05-29,LAKH ENTERPRISES,Payment Success,56720,56720.0
9512,Uttarakhand,"Construction of roads, link roads, pathways or any other road with or without drainage system",WS/MP021/2025-2026/254822,NAINITAL(DISTRICT MAGISTRATE NAINITAL_IDA),Ajay Bhatt,NAINITAL UDHAM SINGH NAG.,2026-05-06,JITENDRA MISHRA,Payment Success,14140,14140.0
9513,Uttarakhand,"Construction of roads, link roads, pathways or any other road with or without drainage system",WS/MP021/2026-2027/271569,NAINITAL(DISTRICT MAGISTRATE NAINITAL_IDA),Ajay Bhatt,NAINITAL UDHAM SINGH NAG.,2026-07-04,JITENDRA MISHRA,Payment Success,10106,10106.0
9514,Uttarakhand,Construction of common work sheds/ common covered sitting area,WS/MP021/2026-2027/262520,NAINITAL(DISTRICT MAGISTRATE NAINITAL_IDA),Ajay Bhatt,NAINITAL UDHAM SINGH NAG.,2026-07-22,JITENDRA MISHRA,Payment Success,5124,5124.0
9515,Uttarakhand,Construction of rooms and halls in school and colleges,WS/MP021/2025-2026/176251,NAINITAL(DISTRICT MAGISTRATE NAINITAL_IDA),Ajay Bhatt,NAINITAL UDHAM SINGH NAG.,2026-04-02,JITENDRA MISHRA,Payment Success,10614,10614.0
9516,Uttarakhand,Construction of rooms and halls in school and colleges,WS/MP021/2025-2026/176252,NAINITAL(DISTRICT MAGISTRATE NAINITAL_IDA),Ajay Bhatt,NAINITAL UDHAM SINGH NAG.,2026-04-02,JITENDRA MISHRA,Payment Success,20496,20496.0
9517,Uttarakhand,Construction of rooms and halls in school and colleges,WS/MP021/2025-2026/176252,NAINITAL(DISTRICT MAGISTRATE NAINITAL_IDA),Ajay Bhatt,NAINITAL UDHAM SINGH NAG.,2026-04-02,Mukul Durgapal,Payment Success,28280,28280.0
9518,Uttarakhand,Construction of rooms and halls in school and colleges,WS/MP021/2025-2026/176251,NAINITAL(DISTRICT MAGISTRATE NAINITAL_IDA),Ajay Bhatt,NAINITAL UDHAM SINGH NAG.,2026-04-02,Mukul Durgapal,Payment Success,28280,28280.0
9519,Uttarakhand,"Construction of roads, link roads, pathways or any other road with or without drainage system",WS/MP021/2025-2026/254822,NAINITAL(DISTRICT MAGISTRATE NAINITAL_IDA),Ajay Bhatt,NAINITAL UDHAM SINGH NAG.,2026-05-06,Mukul Durgapal,Payment Success,14140,14140.0
9520,Uttarakhand,"Construction of roads, link roads, pathways or any other road with or without drainage system",WS/MP021/2025-2026/254822,NAINITAL(DISTRICT MAGISTRATE NAINITAL_IDA),Ajay Bhatt,NAINITAL UDHAM SINGH NAG.,2026-05-06,VIVEK PANDEY,Payment Success,13635,13635.0
9521,Uttarakhand,Construction of common work sheds/ common covered sitting area,WS/MP021/2026-2027/262520,NAINITAL(DISTRICT MAGISTRATE NAINITAL_IDA),Ajay Bhatt,NAINITAL UDHAM SINGH NAG.,2026-07-22,VIVEK PANDEY,Payment Success,7070,7070.0
9522,Uttarakhand,"Construction of roads, link roads, pathways or any other road with or without drainage system",WS/MP021/2026-2027/271569,NAINITAL(DISTRICT MAGISTRATE NAINITAL_IDA),Ajay Bhatt,NAINITAL UDHAM SINGH NAG.,2026-07-04,VIVEK PANDEY,Payment Success,7320,7320.0
9523,Uttarakhand,Construction of rooms and halls in school and colleges,WS/MP021/2025-2026/176251,NAINITAL(DISTRICT MAGISTRATE NAINITAL_IDA),Ajay Bhatt,NAINITAL UDHAM SINGH NAG.,2026-04-02,VIVEK PANDEY,Payment Success,14645,14645.0
9524,Uttarakhand,Construction of rooms and halls in school and colleges,WS/MP021/2025-2026/176252,NAINITAL(DISTRICT MAGISTRATE NAINITAL_IDA),Ajay Bhatt,NAINITAL UDHAM SINGH NAG.,2026-04-02,VIVEK PANDEY,Payment Success,25755,25755.0
9525,Uttarakhand,Construction of rooms and halls in school and colleges,WS/MP021/2025-2026/176252,NAINITAL(DISTRICT MAGISTRATE NAINITAL_IDA),Ajay Bhatt,NAINITAL UDHAM SINGH NAG.,2026-04-02,KAMAL POKHARIYA,Payment Success,20496,20496.0
9526,Uttarakhand,Construction of rooms and halls in school and colleges,WS/MP021/2025-2026/176251,NAINITAL(DISTRICT MAGISTRATE NAINITAL_IDA),Ajay Bhatt,NAINITAL UDHAM SINGH NAG.,2026-04-02,KAMAL POKHARIYA,Payment Success,20496,20496.0
9527,Uttarakhand,"Construction of roads, link roads, pathways or any other road with or without drainage system",WS/MP021/2025-2026/243100,NAINITAL(DISTRICT MAGISTRATE NAINITAL_IDA),Ajay Bhatt,NAINITAL UDHAM SINGH NAG.,2026-05-06,KAMAL POKHARIYA,Payment Success,8784,8784.0
9528,Uttarakhand,"Construction of roads, link roads, pathways or any other road with or without drainage system",WS/MP021/2025-2026/254822,NAINITAL(DISTRICT MAGISTRATE NAINITAL_IDA),Ajay Bhatt,NAINITAL UDHAM SINGH NAG.,2026-05-06,KAMAL POKHARIYA,Payment Success,10248,10248.0
9529,Uttarakhand,"Construction of roads, link roads, pathways or any other road with or without drainage system",WS/MP021/2025-2026/254822,NAINITAL(DISTRICT MAGISTRATE NAINITAL_IDA),Ajay Bhatt,NAINITAL UDHAM SINGH NAG.,2026-05-06,SUNIL BHATT,Payment Success,14140,14140.0
9530,Uttarakhand,"Construction of roads, link roads, pathways or any other road with or without drainage system",WS/MP021/2025-2026/256052,NAINITAL(DISTRICT MAGISTRATE NAINITAL_IDA),Ajay Bhatt,NAINITAL UDHAM SINGH NAG.,2026-05-06,SUNIL BHATT,Payment Success,9516,9516.0
9531,Uttarakhand,Construction of toilet blocks,WS/MP021/2025-2026/231978,NAINITAL(DISTRICT MAGISTRATE NAINITAL_IDA),Ajay Bhatt,NAINITAL UDHAM SINGH NAG.,2026-07-21,SUNIL BHATT,Payment Success,14645,14645.0
9532,Uttarakhand,"Construction of roads, link roads, pathways or any other road with or without drainage system",WS/MP021/2025-2026/243100,NAINITAL(DISTRICT MAGISTRATE NAINITAL_IDA),Ajay Bhatt,NAINITAL UDHAM SINGH NAG.,2026-05-06,SUNIL BHATT,Payment Success,8585,8585.0
9533,Uttarakhand,Construction of rooms and halls in school and colleges,WS/MP021/2025-2026/176251,NAINITAL(DISTRICT MAGISTRATE NAINITAL_IDA),Ajay Bhatt,NAINITAL UDHAM SINGH NAG.,2026-04-02,SUNIL BHATT,Payment Success,19695,19695.0
9534,Uttarakhand,Construction of rooms and halls in school and colleges,WS/MP021/2025-2026/176252,NAINITAL(DISTRICT MAGISTRATE NAINITAL_IDA),Ajay Bhatt,NAINITAL UDHAM SINGH NAG.,2026-04-02,SUNIL BHATT,Payment Success,28280,28280.0
9535,Uttarakhand,Construction of community centers and community halls,WS/MP021/2025-2026/209055,NAINITAL(DISTRICT MAGISTRATE NAINITAL_IDA),Ajay Bhatt,NAINITAL UDHAM SINGH NAG.,2026-07-14,SUNIL BHATT,Payment Success,11615,11615.0
9536,Uttarakhand,Construction of community centers and community halls,WS/MP021/2025-2026/209054,NAINITAL(DISTRICT MAGISTRATE NAINITAL_IDA),Ajay Bhatt,NAINITAL UDHAM SINGH NAG.,2026-07-14,SUNIL BHATT,Payment Success,15150,15150.0
9537,Punjab,Construction of community centers and community halls,WS/MP18156/2025-2026/213615,JALANDHAR(DEPUTY COMMISSIONER JALANDHAR_IDA),CHARANJIT SINGH CHANNI,JALANDHAR(SC),2026-05-28,Jagdeesh,Payment Success,50320,50320.0
9538,Punjab,Fitting of Sitting RCC Benches in Public Places,WS/MP18314/2025-2026/219680,MALERKOTLA(Deputy Commissioner Malerkotla_IDA),GURMEET SINGH MEET HAYER,SANGRUR,2026-03-24,fasial khan,Payment Success,75000,75000.0
9539,Punjab,"Construction of roads, link roads, pathways or any other road with or without drainage system",WS/MP380/2025-2026/247594,MALERKOTLA(Deputy Commissioner Malerkotla_IDA),Shri Amar Singh,FATEHGARH SAHIB(SC),2026-03-26,atma hardware cement store,Payment Success,31326,31326.0
9540,Maharashtra,"Construction of roads, link roads, pathways or any other road with or without drainage system",WS/MP18115/2026-2027/186437,BHANDARA(DISTRICT COLLECTOR BHANDARA_IDA),DR. PRASHANT YADAORAO PADOLE,BHANDARA-GONDIYA,2026-07-02,GRAM PANCHAYAT NIGHAVI,Payment Success,700000,700000.0
9541,Karnataka,Construction of community centers and community halls,WS/MP18092/2025-2026/188673,YADGIR(Deputy Commsioner Yadgir_ida),G. KUMAR NAIK,RAICHUR(ST),2026-04-23,NIRMITHI KENDRA YADGIR,Payment Success,365000,365000.0
9542,Karnataka,Construction of community centers and community halls,WS/MP18092/2025-2026/188674,YADGIR(Deputy Commsioner Yadgir_ida),G. KUMAR NAIK,RAICHUR(ST),2026-04-23,NIRMITHI KENDRA YADGIR,Payment Success,1460000,1460000.0
9543,Karnataka,Construction of community centers and community halls,WS/MP18092/2025-2026/188676,YADGIR(Deputy Commsioner Yadgir_ida),G. KUMAR NAIK,RAICHUR(ST),2026-04-23,NIRMITHI KENDRA YADGIR,Payment Success,730000,730000.0
9544,Karnataka,Construction of community centers and community halls,WS/MP18092/2025-2026/188677,YADGIR(Deputy Commsioner Yadgir_ida),G. KUMAR NAIK,RAICHUR(ST),2026-04-23,NIRMITHI KENDRA YADGIR,Payment Success,1095000,1095000.0
9545,Karnataka,Construction of community centers and community halls,WS/MP18092/2025-2026/188679,YADGIR(Deputy Commsioner Yadgir_ida),G. KUMAR NAIK,RAICHUR(ST),2026-04-23,NIRMITHI KENDRA YADGIR,Payment Success,730000,730000.0
9546,Karnataka,"Construction of Government office buildings (Post office, Police station, Police chauki, etc.)",WS/MP18092/2025-2026/188680,YADGIR(Deputy Commsioner Yadgir_ida),G. KUMAR NAIK,RAICHUR(ST),2026-04-23,NIRMITHI KENDRA YADGIR,Payment Success,365000,365000.0
9547,Karnataka,Construction of community centers and community halls,WS/MP18092/2025-2026/178259,YADGIR(Deputy Commsioner Yadgir_ida),G. KUMAR NAIK,RAICHUR(ST),2026-04-23,NIRMITHI KENDRA YADGIR,Payment Success,730000,730000.0
9548,Karnataka,"Construction of Government office buildings (Post office, Police station, Police chauki, etc.)",WS/MP18092/2025-2026/178261,YADGIR(Deputy Commsioner Yadgir_ida),G. KUMAR NAIK,RAICHUR(ST),2026-04-23,NIRMITHI KENDRA YADGIR,Payment Success,730000,730000.0
9549,Kerala,"Construction of roads, link roads, pathways or any other road with or without drainage system",WS/MP18305/2025-2026/183172,MALAPPURAM(DISTRICT COLLECTOR MALAPPURAM_IDA),E.T. MOHAMMED BASHEER,MALAPPURAM,2026-07-06,Abdul Azeez Poonthala,Payment Success,284001,284001.0
9550,Gujarat,"Construction of roads, link roads, pathways or any other road with or without drainage system",WS/MP18324/2025-2026/239158,AMRELI(DISTRICT COLLECTOR AMRELI_IDA),BHARATBHAI MANUBHAI SUTARIYA,AMRELI,2026-03-27,DAHIDA GRAM PANCHAYAT,Payment Success,300000,300000.0
9551,Rajasthan,Crematoriums/energy efficient crematoriums or structures on burial/cremation ground,WS/MP728/2025-2026/191756,CHURU(DISTRICT COLLECTOR CHURU_IDA),Rahul Kaswan,CHURU,2026-04-09,GAJANAND,Payment Success,35100,35100.0
9552,Rajasthan,Crematoriums/energy efficient crematoriums or structures on burial/cremation ground,WS/MP728/2025-2026/191756,CHURU(DISTRICT COLLECTOR CHURU_IDA),Rahul Kaswan,CHURU,2026-04-09,SANWAR MAL,Payment Success,23400,23400.0
9553,Rajasthan,Crematoriums/energy efficient crematoriums or structures on burial/cremation ground,WS/MP728/2025-2026/191756,CHURU(DISTRICT COLLECTOR CHURU_IDA),Rahul Kaswan,CHURU,2026-04-09,DEEPA RAM,Payment Success,35100,35100.0
9554,Rajasthan,Crematoriums/energy efficient crematoriums or structures on burial/cremation ground,WS/MP728/2025-2026/191756,CHURU(DISTRICT COLLECTOR CHURU_IDA),Rahul Kaswan,CHURU,2026-04-09,MAHENDRA,Payment Success,7410,7410.0
9555,Rajasthan,Crematoriums/energy efficient crematoriums or structures on burial/cremation ground,WS/MP728/2025-2026/191756,CHURU(DISTRICT COLLECTOR CHURU_IDA),Rahul Kaswan,CHURU,2026-04-09,SHYAM SUNDER,Payment Success,11115,11115.0
9556,Rajasthan,Crematoriums/energy efficient crematoriums or structures on burial/cremation ground,WS/MP728/2025-2026/191756,CHURU(DISTRICT COLLECTOR CHURU_IDA),Rahul Kaswan,CHURU,2026-04-09,GANGA RAM,Payment Success,11115,11115.0
9557,Rajasthan,Crematoriums/energy efficient crematoriums or structures on burial/cremation ground,WS/MP728/2025-2026/191756,CHURU(DISTRICT COLLECTOR CHURU_IDA),Rahul Kaswan,CHURU,2026-04-09,SHIV LAL,Payment Success,11115,11115.0
9558,Rajasthan,Crematoriums/energy efficient crematoriums or structures on burial/cremation ground,WS/MP728/2025-2026/191756,CHURU(DISTRICT COLLECTOR CHURU_IDA),Rahul Kaswan,CHURU,2026-04-09,SHYAM LAL,Payment Success,11115,11115.0
9559,Rajasthan,Crematoriums/energy efficient crematoriums or structures on burial/cremation ground,WS/MP728/2025-2026/191756,CHURU(DISTRICT COLLECTOR CHURU_IDA),Rahul Kaswan,CHURU,2026-04-09,RAKESH,Payment Success,7410,7410.0
9560,Rajasthan,Crematoriums/energy efficient crematoriums or structures on burial/cremation ground,WS/MP728/2025-2026/191756,CHURU(DISTRICT COLLECTOR CHURU_IDA),Rahul Kaswan,CHURU,2026-04-09,CHAGAN LAL,Payment Success,9690,9690.0
9561,Rajasthan,Crematoriums/energy efficient crematoriums or structures on burial/cremation ground,WS/MP728/2025-2026/191756,CHURU(DISTRICT COLLECTOR CHURU_IDA),Rahul Kaswan,CHURU,2026-04-09,DALEEP,Payment Success,3705,3705.0
9562,Punjab,Construction of bus-sheds or bus-stops,WS/MP18314/2025-2026/219489,BARNALA(DEPUTY COMMISSIONER BARNALA_IDA),GURMEET SINGH MEET HAYER,SANGRUR,2026-04-01,KS cement store,Payment Success,19020,19020.0
9563,Maharashtra,"Construction of roads, link roads, pathways or any other road with or without drainage system",WS/MP18122/2025-2026/184089,Chhatrapati Sambhajinagar(DISTRICT COLLECTOR AURANGABAD_IDA),KALYAN VAIJINATHRAO KALE,JALNA,2026-03-24,PRATIBHA M S S LTD,Payment Success,970505,970505.0
9564,Himachal Pradesh,"Construction of roads, link roads, pathways or any other road with or without drainage system",WS/MP432/2025-2026/262809,HAMIRPUR(DEPUTY COMMISSIONER HAMIRPUR_IDA),Anurag Singh Thakur,HAMIRPUR_HP,2026-03-24,MP Lad Samirpur,Payment Success,25000,25000.0
9565,Punjab,Construction of additional rooms and halls in the existing public and community building,WS/MP18314/2025-2026/219464,BARNALA(DEPUTY COMMISSIONER BARNALA_IDA),GURMEET SINGH MEET HAYER,SANGRUR,2026-07-15,dalbara singh,Payment Success,23056,23056.0
9566,Punjab,Construction of additional rooms and halls in the existing public and community building,WS/MP18314/2025-2026/219464,BARNALA(DEPUTY COMMISSIONER BARNALA_IDA),GURMEET SINGH MEET HAYER,SANGRUR,2026-04-16,dalbara singh,Payment Success,43724,43724.0
9567,Gujarat,Street lights,WS/MP323/2025-2026/226825,GIR SOMNATH(DISTRICT COLLECTOR GIR SOMNATH_IDA),Rajeshbhai Naranbhai Chudasama,JUNAGADH,2026-05-19,KUBER ENTERPRISE,Payment Success,499497,499497.0
9568,Punjab,Construction of bus-sheds or bus-stops,WS/MP18314/2025-2026/219458,BARNALA(DEPUTY COMMISSIONER BARNALA_IDA),GURMEET SINGH MEET HAYER,SANGRUR,2026-04-01,Krishna Marbles,Payment Success,8975,8975.0
9569,Punjab,Construction of boundary walls of existing public and community buildings,WS/MP380/2025-2026/192892,LUDHIANA(DEPUTY COMMISSIONER LUDHIANA_IDA),Shri Amar Singh,FATEHGARH SAHIB(SC),2026-03-24,CHARANJIT KAUR,Payment Success,29718,29718.0
9570,Punjab,Construction of boundary walls of existing public and community buildings,WS/MP380/2025-2026/192892,LUDHIANA(DEPUTY COMMISSIONER LUDHIANA_IDA),Shri Amar Singh,FATEHGARH SAHIB(SC),2026-03-24,AMANDEEP SINGH,Payment Success,23010,23010.0
9571,Gujarat,Providing CCTV camera system for security of public areas,WS/MP323/2025-2026/226748,GIR SOMNATH(DISTRICT COLLECTOR GIR SOMNATH_IDA),Rajeshbhai Naranbhai Chudasama,JUNAGADH,2026-05-22,SURYA ENTERPRISE,Payment Success,291620,291620.0
9572,Gujarat,Providing CCTV camera system for security of public areas,WS/MP323/2025-2026/226749,GIR SOMNATH(DISTRICT COLLECTOR GIR SOMNATH_IDA),Rajeshbhai Naranbhai Chudasama,JUNAGADH,2026-05-22,SURYA ENTERPRISE,Payment Success,249960,249960.0
9573,Gujarat,Providing CCTV camera system for security of public areas,WS/MP323/2025-2026/226828,GIR SOMNATH(DISTRICT COLLECTOR GIR SOMNATH_IDA),Rajeshbhai Naranbhai Chudasama,JUNAGADH,2026-05-22,SURYA ENTERPRISE,Payment Success,291620,291620.0
9574,Punjab,Construction of buildings for sports facilities,WS/MP18157/2025-2026/188708,LUDHIANA(DEPUTY COMMISSIONER LUDHIANA_IDA),AMRINDER SINGH RAJA WARRING,LUDHIANA,2026-03-20,SHRI BALAJI CEMENT STORE,Payment Success,97500,97500.0
9575,Punjab,Construction of buildings for sports facilities,WS/MP18157/2025-2026/188708,LUDHIANA(DEPUTY COMMISSIONER LUDHIANA_IDA),AMRINDER SINGH RAJA WARRING,LUDHIANA,2026-03-20,SUKHWINDER SINGH,Payment Success,49608,49608.0
9576,Punjab,Construction of buildings for sports facilities,WS/MP18157/2025-2026/188708,LUDHIANA(DEPUTY COMMISSIONER LUDHIANA_IDA),AMRINDER SINGH RAJA WARRING,LUDHIANA,2026-03-28,SUKHWINDER SINGH,Payment Success,67892,67892.0
9577,Maharashtra,Development of playfields and sports grounds,WS/MP687/2025-2026/243666,RAIGAD(DISTRICT COLLECTOR RAIGAD_IDA),Sunil Dattatray Tatkare,RAIGAD,2026-06-23,Vivek Vinod Pakhad,Payment Success,1000000,1000000.0
9578,Chhattisgarh,Construction of common work sheds/ common covered sitting area,WS/MP428/2025-2026/270880,Khairagarh-Chhuikhadan-Gandai(District Collector Khairagarh_IDA),Santosh Pandey,RAJNANDGAON,2026-03-27,gram panchayat  gopalpur,Payment Success,250000,250000.0
9579,Chhattisgarh,Construction of common work sheds/ common covered sitting area,WS/MP428/2025-2026/270880,Khairagarh-Chhuikhadan-Gandai(District Collector Khairagarh_IDA),Santosh Pandey,RAJNANDGAON,2026-07-03,gram panchayat  gopalpur,Payment Success,249500,249500.0
9580,Maharashtra,Lighting of public spaces,WS/MP18369/2026-2027/177579,YAVATMAL(DISTRICT COLLECTOR YAVATMAL_IDA),Sanjay Uttamrao Deshmukh,YAVATMAL-WASHIM,2026-06-27,Shriyog Electricals,Payment Success,393708,393708.0
