sr_no,work_category,work,state,ida,work_description,honble_members_of_parliament,constituency,image,completion_date,amount_disbursed,work_id,amount
16227,Normal/Others,WS/MP18159/2025-2026/208495-Construction of common work sheds/ common covered sitting area,Rajasthan,Khairthal-Tijara(DISTRICT COLLECTOR KHAIRTHAL TIJARA_IDA),Tin shed Construction work in front of Kho-Kho ground of Government Higher Secondary School Kaluka. P.S. Mundawar G.P. Peepli,BHUPENDER YADAV,ALWAR,,2025-09-23,998749,WS/MP18159/2025-2026/208495,998749.0
16228,Normal/Others,WS/MP745/2025-2026/141432-Construction of water tanks,Tamil Nadu,TIRUPPUR(DISTRICT COLLECTOR TIRUPPUR_IDA),"merkupathy,consrsction of water tank in10000ltr H/o merkupathiy panchayat",K Subbarayan,TIRUPPUR,Images,2025-09-27,1524749,WS/MP745/2025-2026/141432,1524749.0
16229,Normal/Others,"WS/MP18351/2024-2025/160017-Construction of roads, link roads, pathways or any other road with or without drainage system",Andhra Pradesh,Nandyal(DISTRICT COLLECTOR NANDYAL_IDA),Formation of  gravel Roads in Regadi lands  Viswasena  reddy lands to Kuruva sheshanna lands  and other lands  in Mucchumarri(v) Pagidyala(M),DR BYREDDY SHABARI,NANDYAL,Images,2025-09-23,456681,WS/MP18351/2024-2025/160017,456681.0
16230,Normal/Others,"WS/MP457/2025-2026/217274-Purchase of smart boards, visual display units and projectors",Tamil Nadu,KALLAKURICHI(District Collector Kallakurichi_IDA),"Smart class board for Government High School, Irundai",D Ravikumar,VILUPPURAM(SC),,2025-09-23,200000,WS/MP457/2025-2026/217274,200000.0
16231,Normal/Others,"WS/MP457/2025-2026/217275-Purchase of smart boards, visual display units and projectors",Tamil Nadu,KALLAKURICHI(District Collector Kallakurichi_IDA),"Smart class board for Government High School, Nannaram",D Ravikumar,VILUPPURAM(SC),,2025-09-23,200000,WS/MP457/2025-2026/217275,200000.0
16232,Normal/Others,"WS/MP457/2025-2026/217273-Purchase of smart boards, visual display units and projectors",Tamil Nadu,KALLAKURICHI(District Collector Kallakurichi_IDA),"Smart class board for Government Higher Secondary School, Killiyur",D Ravikumar,VILUPPURAM(SC),,2025-09-23,200000,WS/MP457/2025-2026/217273,200000.0
16233,Normal/Others,"WS/MP457/2025-2026/217271-Purchase of smart boards, visual display units and projectors",Tamil Nadu,KALLAKURICHI(District Collector Kallakurichi_IDA),"Smart class board for Government Higher Secondary School, Vellaiyur",D Ravikumar,VILUPPURAM(SC),,2025-09-23,200000,WS/MP457/2025-2026/217271,200000.0
16234,Normal/Others,"WS/MP457/2025-2026/217272-Purchase of smart boards, visual display units and projectors",Tamil Nadu,KALLAKURICHI(District Collector Kallakurichi_IDA),"Smart class board for Government Higher Secondary School, Asanur",D Ravikumar,VILUPPURAM(SC),,2025-09-23,200000,WS/MP457/2025-2026/217272,200000.0
16235,Normal/Others,WS/MP555/2025-2026/155576-Construction of common work sheds/ common covered sitting area,Bihar,PASHCHIM CHAMPARAN(DISTRICT PLANNING OFFICER WEST CHAMPARANBETTIAH_IDA),prakhand narkatiyaganj panchayat kukura ke triveni nahar par bane bahi aur pcc sadak ka nirman kary,Sunil Kumar,VALMIKI NAGAR,,2026-01-09,698202,WS/MP555/2025-2026/155576,698202.0
16236,Normal/Others,"WS/MP18351/2024-2025/158620-Construction of roads, link roads, pathways or any other road with or without drainage system",Andhra Pradesh,Nandyal(DISTRICT COLLECTOR NANDYAL_IDA),"Construction of an Unpaved Dirt Road from Vanamulapadu Village to Muchumarri Hamlet, Pagidyala Mandal, to improve connectivity and facilitate transportation for the local community.",DR BYREDDY SHABARI,NANDYAL,Images,2025-09-23,460478,WS/MP18351/2024-2025/158620,460478.0
16237,Normal/Others,WS/MP18176/2024-2025/140258-Providing supply pipelines for drinking water,Tamil Nadu,DINDIGUL(DISTRICT COLLECTOR DINDIGUL_IDA),05.001 - Installing tube-wells and borewells in Eluvanampatty @ uchchampatty (supply pipelines for drinking water),SACHITHANANTHAM R,DINDIGUL,,2025-10-10,499340,WS/MP18176/2024-2025/140258,499340.0
16238,Normal/Others,"WS/MP18351/2024-2025/160016-Construction of roads, link roads, pathways or any other road with or without drainage system",Andhra Pradesh,Nandyal(DISTRICT COLLECTOR NANDYAL_IDA),Formation of  gravel Roads in Regadi lands Devendrudu lands to Visweswar reddy lands and other lands  in Mucchumarri(v) Pagidyala(M),DR BYREDDY SHABARI,NANDYAL,Images,2025-09-23,468997,WS/MP18351/2024-2025/160016,468997.0
16239,Normal/Others,WS/MP870/2025-2026/200572-Construction of public irrigation facilities,Tamil Nadu,VELLORE(DISTRICT COLLECTOR VELLORE_IDA),Construction of Sewage Channel at PWD Nagar Vanjur village Katpadi Union.,D M Kathir Anand,VELLORE,,2025-09-25,1598108,WS/MP870/2025-2026/200572,1598108.0
16240,Normal/Others,"WS/MP574/2025-2026/181048-Construction of roads, link roads, pathways or any other road with or without drainage system",Gujarat,PATAN(DISTRICT COLLECTOR PATAN_IDA),dharusan game main roadni bajuma pavar blok work,Bharatsinhji Shankarji Dabhi,PATAN,Images,2025-09-23,400000,WS/MP574/2025-2026/181048,400000.0
16241,Normal/Others,WS/MP18278/2025-2026/210378-Installing tube-wells and borewells,Chhattisgarh,SAKTI(COLLECTOR SAKTI_IDA),MASANIYA KALA ME BOR KHANAN AVM MOTAR PUMP PRATISTHAPNA KARYA (TIRITHA GHAR KE PASS),KAMLESH JANGDE,JANJGIR CHAMPA(SC),Images,2026-01-31,200000,WS/MP18278/2025-2026/210378,200000.0
16242,Normal/Others,"WS/MP574/2025-2026/181101-Construction of roads, link roads, pathways or any other road with or without drainage system",Gujarat,PATAN(DISTRICT COLLECTOR PATAN_IDA),thakor vidaji motijina ghar taraf c c road work,Bharatsinhji Shankarji Dabhi,PATAN,Images,2025-09-23,200000,WS/MP574/2025-2026/181101,200000.0
16243,Normal/Others,WS/MP18278/2025-2026/210377-Installing tube-wells and borewells,Chhattisgarh,SAKTI(COLLECTOR SAKTI_IDA),MASANIYA KALA ME BOR KHANAN AVM MOTAR PUMP PRATISTHAPNA KARYA (SARJU GHAR KE PASS ),KAMLESH JANGDE,JANJGIR CHAMPA(SC),Images,2026-02-02,200000,WS/MP18278/2025-2026/210377,200000.0
16244,Normal/Others,WS/MP18278/2025-2026/210379-Installing tube-wells and borewells,Chhattisgarh,SAKTI(COLLECTOR SAKTI_IDA),MASANIYA KALA ME BOR KHANAN AVM MOTAR PUMP PRATISTHAPNA KARYA (LOHAR MOHALLA ME ),KAMLESH JANGDE,JANJGIR CHAMPA(SC),Images,2026-02-02,200000,WS/MP18278/2025-2026/210379,200000.0
16245,Normal/Others,WS/MP18278/2025-2026/210380-Installing tube-wells and borewells,Chhattisgarh,SAKTI(COLLECTOR SAKTI_IDA),MASANIYA KHURD ME BOR KHANAN AVM MOTAR PUMP PRATISTHAPNA KARYA (HEMLAL JAISAWAL GHAR KE PASS ),KAMLESH JANGDE,JANJGIR CHAMPA(SC),Images,2026-02-02,200000,WS/MP18278/2025-2026/210380,200000.0
16246,Normal/Others,WS/MP18278/2025-2026/210381-Installing tube-wells and borewells,Chhattisgarh,SAKTI(COLLECTOR SAKTI_IDA),PORATHA ME BOR KHANAN AVM MOTAR PUMP PRATISTHAPNA KARYA (SHISHU MANDIR KS PASS ),KAMLESH JANGDE,JANJGIR CHAMPA(SC),Images,2026-02-02,200000,WS/MP18278/2025-2026/210381,200000.0
16247,Normal/Others,"WS/MP574/2025-2026/181102-Construction of roads, link roads, pathways or any other road with or without drainage system",Gujarat,PATAN(DISTRICT COLLECTOR PATAN_IDA),sampra dudasan road thi hariji chenaji na ghar taraf c c road work,Bharatsinhji Shankarji Dabhi,PATAN,Images,2025-09-23,200000,WS/MP574/2025-2026/181102,200000.0
16248,Normal/Others,WS/MP18278/2025-2026/210382-Installing tube-wells and borewells,Chhattisgarh,SAKTI(COLLECTOR SAKTI_IDA),SIRLI ME BOR KHANAN AVM MOTAR PUMP PRATISTHAPNA KARYA (ANIL RATHORE GHAR KE PASS ),KAMLESH JANGDE,JANJGIR CHAMPA(SC),Images,2026-02-02,200000,WS/MP18278/2025-2026/210382,200000.0
16249,Normal/Others,WS/MP18278/2025-2026/210383-Installing tube-wells and borewells,Chhattisgarh,SAKTI(COLLECTOR SAKTI_IDA),TEMAR ME BOR KHANAN AVM MOTAR PUMP PRATISTHAPNA KARYA (SAHEB DAS SAHU GHAR KE PASS ),KAMLESH JANGDE,JANJGIR CHAMPA(SC),Images,2026-02-02,200000,WS/MP18278/2025-2026/210383,200000.0
16250,Normal/Others,WS/MP18278/2025-2026/210384-Installing tube-wells and borewells,Chhattisgarh,SAKTI(COLLECTOR SAKTI_IDA),TEMAR ME BOR KHANAN AVM MOTAR PUMP PRATISTHAPNA KARYA (BERIYAR CHAUK KE PASS ),KAMLESH JANGDE,JANJGIR CHAMPA(SC),Images,2026-02-02,200000,WS/MP18278/2025-2026/210384,200000.0
16251,Normal/Others,WS/MP18278/2025-2026/210385-Installing tube-wells and borewells,Chhattisgarh,SAKTI(COLLECTOR SAKTI_IDA),MOHANDI KALA ME BOR KHANAN AVM MOTAR PUMP PRATISTHAPNA KARYA (AANGAN BADI KE PASS),KAMLESH JANGDE,JANJGIR CHAMPA(SC),Images,2026-02-02,200000,WS/MP18278/2025-2026/210385,200000.0
16252,Normal/Others,WS/MP18278/2025-2026/210386-Installing tube-wells and borewells,Chhattisgarh,SAKTI(COLLECTOR SAKTI_IDA),MOHANDI KHURD ME BOR KHANAN AVM MOTAR PUMP PRATISTHAPNA KARYA (KUDARI PARA TALAB KE PASS),KAMLESH JANGDE,JANJGIR CHAMPA(SC),Images,2026-02-02,200000,WS/MP18278/2025-2026/210386,200000.0
16253,Normal/Others,WS/MP18278/2025-2026/210387-Installing tube-wells and borewells,Chhattisgarh,SAKTI(COLLECTOR SAKTI_IDA),DIKSI ME BOR KHANAN AVM MOTAR PUMP PRATISTHAPNA KARYA (THAKUR DIYA TALAB KE PASS),KAMLESH JANGDE,JANJGIR CHAMPA(SC),Images,2026-02-02,200000,WS/MP18278/2025-2026/210387,200000.0
16254,Normal/Others,WS/MP18278/2025-2026/210388-Installing tube-wells and borewells,Chhattisgarh,SAKTI(COLLECTOR SAKTI_IDA),NAURANGPUR ME BOR KHANAN AVM MOTAR PUMP PRATISTHAPNA KARYA (SHIV MANDIR KE PASS),KAMLESH JANGDE,JANJGIR CHAMPA(SC),Images,2026-02-02,200000,WS/MP18278/2025-2026/210388,200000.0
16255,Normal/Others,WS/MP18278/2025-2026/210389-Installing tube-wells and borewells,Chhattisgarh,SAKTI(COLLECTOR SAKTI_IDA),AMANDULA ME BOR KHANAN AVM MOTAR PUMP PRATISTHAPNA KARYA (JUNNA TALAB KE PASS),KAMLESH JANGDE,JANJGIR CHAMPA(SC),Images,2026-02-02,200000,WS/MP18278/2025-2026/210389,200000.0
16256,Normal/Others,WS/MP18278/2025-2026/210525-Installing tube-wells and borewells,Chhattisgarh,SAKTI(COLLECTOR SAKTI_IDA),MOHTRA ME BOR KHANAN AVM MOTAR PUMP PRATISTHAPNA KARYA (PAINKIN DABARI KE PASS),KAMLESH JANGDE,JANJGIR CHAMPA(SC),Images,2026-02-02,200000,WS/MP18278/2025-2026/210525,200000.0
16257,Normal/Others,WS/MP18278/2025-2026/210526-Installing tube-wells and borewells,Chhattisgarh,SAKTI(COLLECTOR SAKTI_IDA),NAWAGAON ME BOR KHANAN AVM MOTAR PUMP PRATISTHAPNA KARYA (ANITA KHANDE GHAR KE PASS),KAMLESH JANGDE,JANJGIR CHAMPA(SC),Images,2026-02-02,200000,WS/MP18278/2025-2026/210526,200000.0
16258,Normal/Others,WS/MP18278/2025-2026/210527-Installing tube-wells and borewells,Chhattisgarh,SAKTI(COLLECTOR SAKTI_IDA),PIHRID ME BOR KHANAN AVM MOTAR PUMP PRATISTHAPNA KARYA (RAJENDRA KHUNTE GHAR KE PASS),KAMLESH JANGDE,JANJGIR CHAMPA(SC),Images,2026-02-02,200000,WS/MP18278/2025-2026/210527,200000.0
16259,Normal/Others,WS/MP18278/2025-2026/210528-Installing tube-wells and borewells,Chhattisgarh,SAKTI(COLLECTOR SAKTI_IDA),PIHRID ME BOR KHANAN AVM MOTAR PUMP PRATISTHAPNA KARYA (GENDRAM BARMAN GHAR KE PASS),KAMLESH JANGDE,JANJGIR CHAMPA(SC),Images,2026-02-02,200000,WS/MP18278/2025-2026/210528,200000.0
16260,Normal/Others,WS/MP18278/2025-2026/210529-Installing tube-wells and borewells,Chhattisgarh,SAKTI(COLLECTOR SAKTI_IDA),PIHRID ME BOR KHANAN AVM MOTAR PUMP PRATISTHAPNA KARYA (DAYARAM JATWAR GHAR KE  PASS),KAMLESH JANGDE,JANJGIR CHAMPA(SC),Images,2026-02-02,200000,WS/MP18278/2025-2026/210529,200000.0
16261,Normal/Others,WS/MP18278/2025-2026/210530-Installing tube-wells and borewells,Chhattisgarh,SAKTI(COLLECTOR SAKTI_IDA),PIHRID ME BOR KHANAN AVM MOTAR PUMP PRATISTHAPNA KARYA (BAJAR KE PASS),KAMLESH JANGDE,JANJGIR CHAMPA(SC),Images,2026-02-02,200000,WS/MP18278/2025-2026/210530,200000.0
16262,Normal/Others,WS/MP18278/2025-2026/210531-Installing tube-wells and borewells,Chhattisgarh,SAKTI(COLLECTOR SAKTI_IDA),PIHRID ME BOR KHANAN AVM MOTAR PUMP PRATISTHAPNA KARYA (KHORA RAM GHAAR KE PASS),KAMLESH JANGDE,JANJGIR CHAMPA(SC),Images,2026-02-02,200000,WS/MP18278/2025-2026/210531,200000.0
16263,Normal/Others,WS/MP18278/2025-2026/210532-Installing tube-wells and borewells,Chhattisgarh,SAKTI(COLLECTOR SAKTI_IDA),AKALSARA ME BOR KHANAN AVM MOTAR PUMP PRATISTHAPNA KARYA (SALYABHATHA BARAT SIDAR GHAR KE PASS),KAMLESH JANGDE,JANJGIR CHAMPA(SC),Images,2026-02-02,200000,WS/MP18278/2025-2026/210532,200000.0
16264,Normal/Others,WS/MP18278/2025-2026/210533-Installing tube-wells and borewells,Chhattisgarh,SAKTI(COLLECTOR SAKTI_IDA),BODSARA ME BOR KHANAN AVM MOTAR PUMP PRATISTHAPNA KARYA (KHEL MAIDAN ME ),KAMLESH JANGDE,JANJGIR CHAMPA(SC),Images,2026-02-02,200000,WS/MP18278/2025-2026/210533,200000.0
16265,Normal/Others,WS/MP18278/2025-2026/210534-Installing tube-wells and borewells,Chhattisgarh,SAKTI(COLLECTOR SAKTI_IDA),BODSARA ME BOR KHANAN AVM MOTAR PUMP PRATISTHAPNA KARYA (RADHA KRISHNA MANDIR TALAB KE PASS),KAMLESH JANGDE,JANJGIR CHAMPA(SC),Images,2026-02-02,200000,WS/MP18278/2025-2026/210534,200000.0
16266,Normal/Others,WS/MP18278/2025-2026/210535-Installing tube-wells and borewells,Chhattisgarh,SAKTI(COLLECTOR SAKTI_IDA),KHAMHARDIH ME BOR KHANAN AVM MOTAR PUMP PRATISTHAPNA KARYA (LAXMAN DAS VAISHNAV GHAR KE PASS ),KAMLESH JANGDE,JANJGIR CHAMPA(SC),Images,2026-02-02,200000,WS/MP18278/2025-2026/210535,200000.0
16267,Normal/Others,WS/MP18278/2025-2026/210536-Installing tube-wells and borewells,Chhattisgarh,SAKTI(COLLECTOR SAKTI_IDA),AKALSARA ME BOR KHANAN AVM MOTAR PUMP PRATISTHAPNA KARYA (JHIRIYA TALAB KE PASS),KAMLESH JANGDE,JANJGIR CHAMPA(SC),Images,2026-02-02,200000,WS/MP18278/2025-2026/210536,200000.0
16268,Normal/Others,WS/MP18278/2025-2026/210537-Installing tube-wells and borewells,Chhattisgarh,SAKTI(COLLECTOR SAKTI_IDA),BHATMAHOOL ME BOR KHANAN AVM MOTAR PUMP PRATISTHAPNA KARYA (JUNNA TALAB KE PASS),KAMLESH JANGDE,JANJGIR CHAMPA(SC),Images,2026-02-02,200000,WS/MP18278/2025-2026/210537,200000.0
16269,Normal/Others,WS/MP18278/2025-2026/210538-Installing tube-wells and borewells,Chhattisgarh,SAKTI(COLLECTOR SAKTI_IDA),BHAJPUR ME BOR KHANAN AVM MOTAR PUMP PRATISTHAPNA KARYA (CHAR TALAB KE PASS),KAMLESH JANGDE,JANJGIR CHAMPA(SC),Images,2026-02-02,200000,WS/MP18278/2025-2026/210538,200000.0
16270,Normal/Others,WS/MP18278/2025-2026/210539-Installing tube-wells and borewells,Chhattisgarh,SAKTI(COLLECTOR SAKTI_IDA),SUKHADA ME BOR KHANAN AVM MOTAR PUMP PRATISTHAPNA KARYA (H P PETROL PUMP KE SAMANE),KAMLESH JANGDE,JANJGIR CHAMPA(SC),Images,2026-02-02,200000,WS/MP18278/2025-2026/210539,200000.0
16271,Normal/Others,WS/MP18278/2025-2026/210540-Installing tube-wells and borewells,Chhattisgarh,SAKTI(COLLECTOR SAKTI_IDA),MASANIYA KALA ME BOR KHANAN AVM MOTAR PUMP PRATISTHAPNA KARYA (GOSWAMI GHAR KE PICHHE),KAMLESH JANGDE,JANJGIR CHAMPA(SC),Images,2026-02-02,200000,WS/MP18278/2025-2026/210540,200000.0
16272,Normal/Others,WS/MP18278/2025-2026/210541-Installing tube-wells and borewells,Chhattisgarh,SAKTI(COLLECTOR SAKTI_IDA),FAGURAM ME BOR KHANAN AVM MOTAR PUMP PRATISTHAPNA KARYA (SOHAN GURUJI GHAR KE PASS),KAMLESH JANGDE,JANJGIR CHAMPA(SC),Images,2026-02-02,200000,WS/MP18278/2025-2026/210541,200000.0
16273,Normal/Others,WS/MP18278/2025-2026/210542-Installing tube-wells and borewells,Chhattisgarh,SAKTI(COLLECTOR SAKTI_IDA),FAGURAM ME BOR KHANAN AVM MOTAR PUMP PRATISTHAPNA KARYA (YOGENDRA GABEL GHAR KE PASS),KAMLESH JANGDE,JANJGIR CHAMPA(SC),Images,2026-02-02,200000,WS/MP18278/2025-2026/210542,200000.0
16274,Normal/Others,WS/MP18278/2025-2026/210543-Installing tube-wells and borewells,Chhattisgarh,SAKTI(COLLECTOR SAKTI_IDA),FAGURAM ME BOR KHANAN AVM MOTAR PUMP PRATISTHAPNA KARYA (TILLI DRANCE YOGENDRA RATHORE GHAR KE PASS),KAMLESH JANGDE,JANJGIR CHAMPA(SC),Images,2026-02-02,200000,WS/MP18278/2025-2026/210543,200000.0
16275,Normal/Others,WS/MP18278/2025-2026/210544-Installing tube-wells and borewells,Chhattisgarh,SAKTI(COLLECTOR SAKTI_IDA),FAGURAM ME BOR KHANAN AVM MOTAR PUMP PRATISTHAPNA KARYA (SARTHI MOHALLA ME ),KAMLESH JANGDE,JANJGIR CHAMPA(SC),Images,2026-02-02,200000,WS/MP18278/2025-2026/210544,200000.0
16276,Normal/Others,WS/MP18278/2025-2026/210563-Installing tube-wells and borewells,Chhattisgarh,SAKTI(COLLECTOR SAKTI_IDA),SAPNAIPALI ME BOR KHANAN AVM MOTAR PUMP PRATISTHAPANA KARYA (DEV CHANDRA GHAR KE PASS),KAMLESH JANGDE,JANJGIR CHAMPA(SC),Images,2026-02-02,200000,WS/MP18278/2025-2026/210563,200000.0
16277,Normal/Others,WS/MP18278/2025-2026/210561-Installing tube-wells and borewells,Chhattisgarh,SAKTI(COLLECTOR SAKTI_IDA),MARKAMGODHI ME BOR KHANAN AVM MOTAR PUMP PRATISTHAPANA KARYA (LAXMINARAYAN PATEL GHAR KE PASS),KAMLESH JANGDE,JANJGIR CHAMPA(SC),Images,2026-02-02,200000,WS/MP18278/2025-2026/210561,200000.0
16278,Normal/Others,WS/MP18278/2025-2026/210562-Installing tube-wells and borewells,Chhattisgarh,SAKTI(COLLECTOR SAKTI_IDA),RIVANPALI ME BOR KHANAN AVM MOTAR PUMP PRATISTHAPANA KARYA (SCHOOL KE PASS),KAMLESH JANGDE,JANJGIR CHAMPA(SC),Images,2026-02-02,200000,WS/MP18278/2025-2026/210562,200000.0
16279,Normal/Others,WS/MP18278/2025-2026/210564-Installing tube-wells and borewells,Chhattisgarh,SAKTI(COLLECTOR SAKTI_IDA),BORADA ME BOR KHANAN AVM MOTAR PUMP PRATISTHAPANA KARYA (URANV MOHALLA MANGAL BHAWAN KE PASS),KAMLESH JANGDE,JANJGIR CHAMPA(SC),Images,2026-02-02,200000,WS/MP18278/2025-2026/210564,200000.0
16280,Normal/Others,WS/MP18278/2025-2026/210565-Installing tube-wells and borewells,Chhattisgarh,SAKTI(COLLECTOR SAKTI_IDA),SARWANI ME BOR KHANAN AVM MOTAR PUMP PRATISTHAPANA KARYA (TRANSFARMAR KE BAGAL ME ),KAMLESH JANGDE,JANJGIR CHAMPA(SC),Images,2026-02-02,200000,WS/MP18278/2025-2026/210565,200000.0
16281,Normal/Others,WS/MP18278/2025-2026/210575-Installing tube-wells and borewells,Chhattisgarh,SAKTI(COLLECTOR SAKTI_IDA),NAGAR PALIKA SAKTI ME BOR KHANAN AVM MOTAR PUMP PRATISTHAPANA KARYA (WORD NO 14- BERIWALI MANDIR SNAN GHAR KE PASS),KAMLESH JANGDE,JANJGIR CHAMPA(SC),Images,2026-02-02,200000,WS/MP18278/2025-2026/210575,200000.0
16282,Normal/Others,WS/MP18278/2025-2026/210566-Installing tube-wells and borewells,Chhattisgarh,SAKTI(COLLECTOR SAKTI_IDA),NAGAR PALIKA SAKTI ME BOR KHANAN AVM MOTAR PUMP PRATISTHAPANA KARYA (WORD NO 14 - GOMTI HOSPITAL KE PICHHE),KAMLESH JANGDE,JANJGIR CHAMPA(SC),Images,2026-02-02,200000,WS/MP18278/2025-2026/210566,200000.0
16283,Normal/Others,WS/MP457/2024-2025/149290-Crematoriums/energy efficient crematoriums or structures on burial/cremation ground,Tamil Nadu,Viluppuram(DISTRICT COLLECTOR VILLUPURAM_IDA),"Viluppuram Municipality, Vazhuthareddy Adi Dravidar area graveyard cremation shed",D Ravikumar,VILUPPURAM(SC),,2025-09-23,800000,WS/MP457/2024-2025/149290,800000.0
16284,Normal/Others,WS/MP457/2024-2025/142109-Construction of buildings for community cultural activities,Tamil Nadu,Viluppuram(DISTRICT COLLECTOR VILLUPURAM_IDA),"Drama Stage in Ward No 32, Vazhuthareddy, Viluppuram Municipality",D Ravikumar,VILUPPURAM(SC),,2025-09-23,800000,WS/MP457/2024-2025/142109,800000.0
16285,Normal/Others,"WS/MP18069/2025-2026/217450-Construction of roads, link roads, pathways or any other road with or without drainage system",Himachal Pradesh,KANGRA(DEPUTY COMMISSIONER KANGRA_IDA),CO drain from house of Kaka Ram to Sagar Singh and Ajay Kumar house ward no 7,RAJEEV BHARDWAJ,KANGRA,,2026-03-25,250000,WS/MP18069/2025-2026/217450,250000.0
16286,Normal/Others,WS/MP650/2025-2026/204000-Lighting of public spaces,Madhya Pradesh,INDORE(DISTRICT COLLECTOR INDORE_IDA),Lighting of 05  different Public Space in the Main Route of Gram Kalaria District Indore,Shankar Lalwani,INDORE,Images,2025-11-07,891639,WS/MP650/2025-2026/204000,891639.0
16287,Normal/Others,"WS/MP433/2025-2026/179914-Construction of roads, link roads, pathways or any other road with or without drainage system",Jharkhand,KODERMA(DEPUTY COMMISSIONER KODARMA_IDA),Construction of paver block road from Narayan Saw house to Hiralals house in Ward No 01 of Domchanch Nagar Panchayat of Block Domchanch,Annpurna Devi,KODARMA,,2026-04-04,249228,WS/MP433/2025-2026/179914,249228.0
16288,Normal/Others,"WS/MP433/2025-2026/179891-Construction of roads, link roads, pathways or any other road with or without drainage system",Jharkhand,KODERMA(DEPUTY COMMISSIONER KODARMA_IDA),Construction of paver block from Lahariyatand main road of Panchayat Kharkhar of Block Domchanch to Alakh Ranas house,Annpurna Devi,KODARMA,,2026-04-05,300000,WS/MP433/2025-2026/179891,300000.0
16289,Normal/Others,"WS/MP433/2025-2026/179845-Construction of roads, link roads, pathways or any other road with or without drainage system",Jharkhand,KODERMA(DEPUTY COMMISSIONER KODARMA_IDA),Construction of paver block road from Babulal Das house to Binod Das house in village Kolgarma of Panchayat Kolgarma of block Koderma.,Annpurna Devi,KODARMA,,2026-04-04,200000,WS/MP433/2025-2026/179845,200000.0
